metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1738052237.3538,transparent,6726.9014786371,1724401817.8427,AS22884 TOTAL PLAY TELECOMUNICACIONES SA DE CV,TOTAL PLAY TELECOMUNICACIONES SA DE CV,Villa de Zaachila,North America,,Mexico,MX,,False,Total Play Telecomunicaciones SA De CV,16.9472,-96.7421,False,Total Play Telecomunicaciones SA De CV,True,Oaxaca,success,America/Mexico_City,71317,1737708514.0,1738052237.3538,6969,http,148.230.195.165:6969,False,6653.6812782288,19433,182356,9.6303564614523,148.230.195.165
True,1738020516.3722,elite,6517.1256896284,1710542568.044,AS58224 Iran Telecommunication Company PJS,TCI,Tehran,Asia,AS,Iran,IR,,False,Iran Telecommunication Company PJS,35.7219,51.3347,False,Refah Bank,True,Tehran,success,Asia/Tehran,,1737455071.0,1738020516.3722,80,http,2.179.193.146:80,False,5261.5749835968,13269,275800,4.5902535380826,2.179.193.146
True,1738017542.5763,transparent,5222.8617215759,1737370405.9896,AS42083 Guneydogu Telekom int.bil. ve ilt. hiz. tic. ltd. sti.,GUNEYDOGUTELEKOM,Gebze,Asia,AS,Turkey,TR,,False,Guneydogu Telekom int.bil. ve ilt. hiz. tic. ltd. sti.,40.8025,29.4398,False,Guneydogu Telekom Int. Bil. VE Ilt. Hiz. Tic. Ltd. STI,False,Kocaeli,success,Europe/Istanbul,41400,1737975240.0,1738017542.5763,8080,http,188.132.150.37:8080,False,3625.0584125519,1307,8162,13.802935896082,188.132.150.37
True,1738015163.85,transparent,5274.1400794107,1737520098.7204,AS7713 PT Telekomunikasi Indonesia,telkomnet-as-ap,Jakarta,Asia,AS,Indonesia,ID,,False,PT. TELKOM INDONESIA,-6.2056,106.8376,False,,False,Jakarta,success,Asia/Jakarta,11730,1737520247.0,1738015163.85,8081,http,36.77.217.161:8081,False,8297.1425056458,980,6262,13.532173432753,36.77.217.161
True,1737911050.8381,elite,920.09854316711,1737896845.7709,AS4134 CHINANET-BACKBONE,CHINANET-BACKBONE,Taohua,Asia,AS,China,CN,,False,Chinanet,28.6742,115.91,False,Chinanet JX,False,Jiangxi,success,Asia/Shanghai,,1737911053.0,1737911050.8381,2324,http,111.72.194.201:2324,False,920.09854316711,1,45,2.1739130434783,111.72.194.201
True,1737872935.5168,transparent,7499.0198676989,1710566029.6248,AS36866 Jamii Telecommunications Limited,JTL,Nairobi,Africa,AF,Kenya,KE,,False,Jamii Telecommunications Limited,-1.2841,36.8155,False,Faiba Enterprise,True,Nairobi County,success,Africa/Nairobi,09831,1737867632.0,1737872935.5168,8080,http,197.232.85.163:8080,False,11301.355838776,24188,362769,6.250823734937,197.232.85.163
True,1737867189.325,transparent,5756.7692489133,1736223683.1381,AS149350 PT Pusaka Kreasi Mandiri,IDNIC-KUMARAHOTSPOT-AS-ID,Baturaden,Asia,AS,Indonesia,ID,,False,PT Pusaka Kreasi Mandiri,-7.3,109.217,False,PT Pusaka Kreasi Mandiri,False,Central Java,success,Asia/Jakarta,,1737434260.0,1737867189.325,8181,http,103.179.252.167:8181,False,8539.4966602325,893,22829,3.7644380743614,103.179.252.167
True,1737844451.3591,transparent,4865.4101967348,1725893925.6211,AS150046 XPRESS FIBER PRIVATE LIMITED,XPRESSBGP-AS-IN,Bānka,Asia,AS,India,IN,,False,Xpress Fiber Private Limited,24.8773,86.9293,False,Xpress Fiber Private Limited,True,Bihar,success,Asia/Kolkata,812005,1737297526.0,1737844451.3591,82,http,103.191.115.252:82,False,1631.5987110138,2570,114973,2.1864339007852,103.191.115.252
True,1737836470.9113,transparent,6774.2084395163,1736582847.9523,AS52468 UFINET PANAMA S.A.,UFINET PANAMA S.A.,San Marcos,South America,SA,Colombia,CO,,False,IFX Networks Argentina S.R.L,8.65972,-75.1281,False,"UFINET COLOMBIA, S. A",False,Sucre Department,success,America/Bogota,,1737794234.0,1737836470.9113,999,http,181.78.21.74:999,False,8938.8840198517,1682,16605,9.1977907803358,181.78.21.74
True,1737809502.3752,transparent,6364.0812432188,1723303318.5776,AS139972 PT. Putra Lebak Banten,PLBNET-AS-ID,Tangerang,Asia,AS,Indonesia,ID,,False,PLBNET,-6.177,106.6284,False,,True,Banten,success,Asia/Jakarta,15810,1737514706.0,1737809502.3752,3127,http,103.147.246.185:3127,False,3844.8767662048,11656,109341,9.6332966933064,103.147.246.185
True,1737790398.6002,transparent,5724.9347975934,1734526189.0674,"AS272112 TELECABLE DOMINICANO, S.A.","TELECABLE DOMINICANO, S.A.",Tábara Arriba,North America,,Dominican Republic,DO,,False,"TELECABLE DOMINICANO, S.A.",18.57,-70.8798,False,Telecable Dominicano S.A,False,Azua Province,success,America/Santo_Domingo,,1737553711.0,1737790398.6002,999,http,38.159.227.130:999,False,12799.736499786,2491,44598,5.2899827985304,38.159.227.130
True,1737758886.6338,elite,816.44034385681,1737563854.5646,AS4812 China Telecom (Group),CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,False,China Telecom (Group),31.2222,121.4581,False,Chinanet SH,False,Shanghai,success,Asia/Shanghai,,1737662373.0,1737758886.6338,1080,http,222.68.36.25:1080,False,821.87843322754,3,1120,0.26714158504007,222.68.36.25
True,1737666267.9272,elite,941.86472892761,1737659952.404,AS4134 CHINANET-BACKBONE,CHINANET-BACKBONE,Shenyang,Asia,AS,China,CN,,False,Chinanet,41.8357,123.429,False,Chinanet LN,False,Liaoning,success,Asia/Shanghai,110000,1737662805.0,1737666267.9272,1080,http,182.204.182.147:1080,False,918.57385635376,2,58,3.3333333333333,182.204.182.147
True,1737614278.3508,transparent,5506.9150400484,1734272739.4939,AS135465 PT BINA TECHINDO SOLUTION,BITECH-AS-ID,Serang,Asia,AS,Indonesia,ID,,False,Bitech Networks,-6.1143,106.1503,False,,True,Banten,success,Asia/Jakarta,42182,1737506836.0,1737614278.3508,8080,http,103.219.75.2:8080,False,5078.469991684,2074,19989,9.4003535330644,103.219.75.2
